post_id,author_id,author_username,author_followers,author_account_age_days,author_created,text,created_at,lang,has_media,media_types,media_urls,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,engagement_total,engagement_rate,treat,log_views,log_likes,log_retweets,log_engagement_total,velocity,log_followers,log_account_age,has_media_int,hour_of_day,propensity_score
control_000601,user_9002,user_30934,470,1276,2022-01-01,Synthetic control post #601,2025-02-01,en,True,photo,,214,46,28,4258,60,20,"digitalart,portrait",control,False,308,0.07233442930953499,0,8.356789669923213,5.3706380281276624,3.8501476017100584,5.733341276897746,0.07233442930953499,6.154858094016418,7.152268856032539,1,0,0.5127418425574524
control_000715,user_4718,user_46431,599,986,2022-01-01,Synthetic control post #715,2025-03-18,en,True,photo,,184,35,23,3400,26,15,portrait,control,False,257,0.07558823529411765,0,8.131824785007195,5.220355825078324,3.58351893845611,5.552959584921617,0.07558823529411765,6.396929655216146,6.894670039433482,1,0,0.5039836054533778
control_000225,user_1153,user_46445,109,95,2022-01-01,Synthetic control post #225,2025-01-06,en,True,photo,,152,69,50,6150,90,27,"digitalart,photography,portrait",control,False,298,0.04845528455284553,0,8.724369949208368,5.030437921392435,4.248495242049359,5.700443573390687,0.04845528455284553,4.700480365792417,4.564348191467836,1,0,0.4557073144816551
control_000380,user_7612,user_69459,497,1009,2022-01-01,Synthetic control post #380,2025-02-12,en,False,photo,,145,44,15,2872,22,5,"digitalart,artistsontwitter,portrait",control,False,209,0.07277158774373259,0,7.96311205897929,4.983606621708336,3.8066624897703196,5.3471075307174685,0.07277158774373259,6.210600077024653,6.917705609835305,0,0,0.502714905742349
control_000279,user_8377,user_44474,209,1166,2022-01-01,Synthetic control post #279,2025-01-31,en,True,photo,,141,19,15,2819,12,12,"digitalart,portrait",control,False,187,0.06633557999290529,0,7.944492163932159,4.955827057601261,2.995732273553991,5.236441962829949,0.06633557999290529,5.3471075307174685,7.062191632286556,1,0,0.5167613552345305
control_000631,user_6330,user_54678,751,165,2022-01-01,Synthetic control post #631,2025-03-07,en,True,photo,,35,23,12,1765,13,8,"digitalart,photography",control,False,78,0.04419263456090652,0,7.476472381163905,3.58351893845611,3.1780538303479458,4.3694478524670215,0.04419263456090652,6.62273632394984,5.111987788356544,1,0,0.4549869157501104
control_000138,user_1474,user_29832,448,813,2022-01-01,Synthetic control post #138,2025-04-02,en,True,photo,,278,28,22,4358,55,8,"photography,digitalart",control,False,336,0.07709958696649839,0,8.379997952238393,5.631211781821365,3.367295829986474,5.820082930352362,0.07709958696649839,6.1070228877422545,6.70196036600254,1,0,0.5011698748885481
control_000471,user_5276,user_56410,183,984,2022-01-01,Synthetic control post #471,2025-01-29,en,True,photo,,293,35,23,3954,46,9,digitalart,control,False,360,0.09104704097116843,0,8.282735880201754,5.683579767338681,3.58351893845611,5.8888779583328805,0.09104704097116843,5.214935757608986,6.892641641172089,1,0,0.5133129336278618
control_000796,user_8068,user_39168,643,1951,2022-01-01,Synthetic control post #796,2025-03-10,en,True,photo,,128,36,28,2956,17,8,artistsontwitter,control,False,200,0.06765899864682003,0,7.9919305198524775,4.859812404361672,3.6109179126442243,5.303304908059076,0.06765899864682003,6.467698726104354,7.5766097669730375,1,0,0.5215122486073281
control_000409,user_2673,user_22342,99,1413,2022-01-01,Synthetic control post #409,2025-02-19,en,False,photo,,183,20,31,3628,12,5,"digitalart,photography",control,False,239,0.06587651598676957,0,8.19671240721307,5.214935757608986,3.044522437723423,5.480638923341991,0.06587651598676957,4.605170185988092,7.254177846456518,0,0,0.5243768580147102
control_000655,user_1440,user_77827,110,1908,2022-01-01,Synthetic control post #655,2025-04-15,en,True,photo,,169,35,13,2540,17,9,"portrait,artistsontwitter",control,False,226,0.08897637795275591,0,7.840312983320164,5.135798437050262,3.58351893845611,5.424950017481403,0.08897637795275591,4.709530201312334,7.554334823725748,1,0,0.5348393004010584
control_000569,user_7934,user_64637,402,1098,2022-01-01,Synthetic control post #569,2025-04-11,en,True,photo,,363,80,50,7303,97,20,"digitalart,artistsontwitter,photography",control,False,513,0.070245104751472,0,8.896177422274805,5.8971538676367405,4.394449154672439,6.2422232654551655,0.070245104751472,5.998936561946683,7.002155954403621,1,0,0.509996316969144
control_000323,user_2484,user_14188,223,63,2022-01-01,Synthetic control post #323,2025-02-16,en,True,photo,,168,78,52,5750,31,8,portrait,control,False,306,0.05321739130434783,0,8.657129031713755,5.1298987149230735,4.3694478524670215,5.726847747587197,0.05321739130434783,5.4116460518550396,4.1588830833596715,1,0,0.4394776330126476
control_000330,user_7245,user_86184,429,1819,2022-01-01,Synthetic control post #330,2025-01-12,en,True,photo,,149,17,19,2994,36,14,"digitalart,photography",control,False,199,0.06646626586506346,0,8.00469951054955,5.0106352940962555,2.8903717578961645,5.298317366548036,0.06646626586506346,6.063785208687608,7.506591780070841,1,0,0.5228582732181597
control_000374,user_4464,user_26790,323,827,2022-01-01,Synthetic control post #374,2025-03-16,en,True,photo,,73,31,12,2002,25,4,"photography,digitalart",control,False,120,0.059940059940059943,0,7.602401335665818,4.30406509320417,3.4657359027997265,4.795790545596741,0.059940059940059943,5.780743515792329,6.71901315438526,1,0,0.5042134788231091
control_000110,user_7469,user_67300,106,620,2022-01-01,Synthetic control post #110,2025-02-26,en,True,photo,,283,44,40,5697,78,16,artistsontwitter,control,False,383,0.06722836580656485,0,8.647870515057853,5.648974238161206,3.8066624897703196,5.950642552587727,0.06722836580656485,4.672828834461906,6.431331081933479,1,0,0.5053740940716664
control_000007,user_7772,user_55673,192,1105,2022-01-01,Synthetic control post #7,2025-03-31,en,False,photo,,214,72,30,4426,16,7,portrait,control,False,323,0.07297785811116132,0,8.395477432732141,5.3706380281276624,4.290459441148391,5.780743515792329,0.07297785811116132,5.262690188904886,7.00850518208228,0,0,0.5126501119070376
control_000646,user_8303,user_73552,90,161,2022-01-01,Synthetic control post #646,2025-04-25,en,True,photo,,143,116,55,6879,96,10,"portrait,digitalart,artistsontwitter",control,False,324,0.047099869167030094,0,8.836373930927389,4.969813299576001,4.762173934797756,5.783825182329737,0.047099869167030094,4.51085950651685,5.087596335232384,1,0,0.4710201596705616
control_000478,user_8916,user_28270,926,263,2022-01-01,Synthetic control post #478,2025-03-04,en,True,photo,,282,24,28,4616,33,21,"photography,artistsontwitter",control,False,355,0.07690641247833623,0,8.43750042250699,5.645446897643238,3.2188758248682006,5.87493073085203,0.07690641247833623,6.831953565565855,5.575949103146316,1,0,0.46557490132680923
control_000133,user_7214,user_35296,173,112,2022-01-01,Synthetic control post #133,2025-03-11,en,True,photo,,755,159,106,13259,128,53,photography,control,False,1073,0.0809261633607361,0,9.492507263739853,6.628041376179533,5.075173815233827,6.97914527506881,0.0809261633607361,5.159055299214529,4.727387818712341,1,0,0.4563887558939627
control_000718,user_6640,user_26897,1167,209,2022-01-01,Synthetic control post #718,2025-02-08,en,False,photo,,97,44,30,3890,13,14,"artistsontwitter,digitalart",control,False,185,0.04755784061696658,0,8.266421472984554,4.584967478670572,3.8066624897703196,5.225746673713202,0.04755784061696658,7.0630481633881725,5.3471075307174685,0,0,0.45437734813495984
control_000339,user_2704,user_59839,45,581,2022-01-01,Synthetic control post #339,2025-03-21,en,True,photo,,365,108,15,5672,41,16,portrait,control,False,504,0.08885754583921016,0,8.643473357326567,5.902633333401366,4.6913478822291435,6.22455842927536,0.08885754583921016,3.828641396489095,6.366470447731438,1,0,0.5103546412084122
control_000245,user_9940,user_87423,314,609,2022-01-01,Synthetic control post #245,2025-02-26,en,True,photo,,349,106,38,5993,33,6,"portrait,digitalart,artistsontwitter",control,False,499,0.08326380777573836,0,8.69851424787661,5.857933154483459,4.672828834461906,6.214608098422191,0.08326380777573836,5.752572638825633,6.413458957167357,1,0,0.4963256361946354
control_000170,user_9373,user_41396,321,1820,2022-01-01,Synthetic control post #170,2025-02-17,en,False,photo,,227,50,26,4906,47,22,"photography,artistsontwitter",control,False,325,0.06624541377904607,0,8.498418036089904,5.429345628954441,3.9318256327243257,5.786897381366708,0.06624541377904607,5.7745515455444085,7.507141079727608,0,0,0.5218118169316684
control_000162,user_2215,user_34049,617,498,2022-01-01,Synthetic control post #162,2025-04-22,en,True,photo,,323,39,19,5874,58,18,"digitalart,artistsontwitter,photography",control,False,399,0.067926455566905,0,8.67846133901236,5.780743515792329,3.6888794541139363,5.991464547107982,0.067926455566905,6.42648845745769,6.212606095751519,1,0,0.4856457841622494
control_000660,user_9695,user_17813,431,1884,2022-01-01,Synthetic control post #660,2025-04-07,en,True,photo,,134,49,10,3571,21,5,"photography,digitalart,portrait",control,False,198,0.05544665359843181,0,8.18088094199639,4.90527477843843,3.912023005428146,5.293304824724492,0.05544665359843181,6.068425588244111,7.541683099882111,1,0,0.5237510682855091
control_000603,user_7133,user_35918,1014,1685,2022-01-01,Synthetic control post #603,2025-04-08,en,True,photo,,183,96,31,8690,65,38,photography,control,False,348,0.04004602991944764,0,9.07004328643746,5.214935757608986,4.574710978503383,5.855071922202427,0.04004602991944764,6.922643891475888,7.430114138561801,1,0,0.514020031814192
control_000014,user_3219,user_12068,1398,162,2022-01-01,Synthetic control post #14,2025-03-13,en,True,photo,,134,41,21,2370,15,10,"portrait,digitalart,photography",control,False,206,0.08691983122362869,0,7.771067086065406,4.90527477843843,3.7376696182833684,5.332718793265369,0.08691983122362869,7.243512974665482,5.093750200806762,1,0,0.44962246684369056
control_000298,user_1101,user_77306,708,1762,2022-01-01,Synthetic control post #298,2025-01-23,en,True,photo,,120,41,15,2623,13,7,"digitalart,portrait",control,False,183,0.06976744186046512,0,7.8724551500639794,4.795790545596741,3.7376696182833684,5.214935757608986,0.06976744186046512,6.5638555265321274,7.47477218239787,1,0,0.518050568061054
control_000500,user_3181,user_59037,680,1759,2022-01-01,Synthetic control post #500,2025-03-21,en,True,photo,,231,63,30,4887,60,8,digitalart,control,False,332,0.0679353386535707,0,8.494538500851432,5.44673737166631,4.1588830833596715,5.808142489980444,0.0679353386535707,6.523562306149512,7.473069088032197,1,0,0.5183249608990715
control_000539,user_2523,user_37998,227,996,2022-01-01,Synthetic control post #539,2025-04-02,en,True,photo,,218,31,23,4653,21,8,"photography,artistsontwitter",control,False,280,0.060176230388996346,0,8.445482343862237,5.389071729816501,3.4657359027997265,5.638354669333745,0.060176230388996346,5.429345628954441,6.904750769961838,1,0,0.5119326488023528
control_000204,user_3546,user_27567,911,1455,2022-01-01,Synthetic control post #204,2025-03-18,en,True,photo,,218,29,32,5222,32,10,photography,control,False,289,0.05534278054385293,0,8.560827228436299,5.389071729816501,3.4011973816621555,5.66988092298052,0.05534278054385293,6.815639990074331,7.283448228756631,1,0,0.5109780437904561
control_000143,user_3089,user_43712,403,877,2022-01-01,Synthetic control post #143,2025-03-02,en,True,photo,,481,145,55,7473,45,16,"portrait,photography,digitalart",control,False,697,0.09326910210089656,0,8.91918561004543,6.1779441140506,4.983606621708336,6.548219102762372,0.09326910210089656,6.0014148779611505,6.777646593635117,1,0,0.504017709742962
control_000563,user_6488,user_46427,745,323,2022-01-01,Synthetic control post #563,2025-04-28,en,True,photo,,189,38,22,4334,20,4,digitalart,control,False,253,0.0583756345177665,0,8.374476889214643,5.247024072160486,3.6635616461296463,5.537334267018537,0.0583756345177665,6.61472560020376,5.780743515792329,1,0,0.4727093010571627
control_000214,user_5859,user_93188,386,644,2022-01-01,Synthetic control post #214,2025-03-26,en,True,photo,,461,102,47,6624,83,30,"photography,artistsontwitter",control,False,640,0.0966183574879227,0,8.798605650854423,6.135564891081739,4.634728988229636,6.46302945692067,0.0966183574879227,5.958424693029782,6.4692503167957724,1,0,0.4961720927108252
control_000685,user_2014,user_25586,299,1715,2022-01-01,Synthetic control post #685,2025-03-21,en,True,photo,,218,25,50,5117,19,12,artistsontwitter,control,False,305,0.05960523744381473,0,8.540519016719735,5.389071729816501,3.258096538021482,5.723585101952381,0.05960523744381473,5.703782474656201,7.447751280047908,1,0,0.524152125729998
control_000527,user_3761,user_83099,345,613,2022-01-01,Synthetic control post #527,2025-02-05,en,True,photo,,134,35,15,2675,19,12,portrait,control,False,196,0.07327102803738318,0,7.892078421248119,4.90527477843843,3.58351893845611,5.2832037287379885,0.07327102803738318,5.846438775057725,6.419994928147142,1,0,0.4957537930168103
control_000268,user_6327,user_14734,608,1209,2022-01-01,Synthetic control post #268,2025-03-10,en,True,photo,,124,42,23,3203,27,6,"portrait,artistsontwitter,photography",control,False,195,0.060880424601935684,0,8.07215530818825,4.8283137373023015,3.7612001156935624,5.278114659230517,0.060880424601935684,6.411818267709897,7.098375638590786,1,0,0.5092722795540382
control_000403,user_2248,user_48281,313,1654,2022-01-01,Synthetic control post #403,2025-02-19,en,True,photo,,238,30,48,5034,36,10,"digitalart,photography",control,False,326,0.06475963448549861,0,8.524168805152662,5.476463551931511,3.4339872044851463,5.7899601708972535,0.06475963448549861,5.749392985908253,7.411556287811163,1,0,0.5228319648973293
control_000645,user_5201,user_89740,33,271,2022-01-01,Synthetic control post #645,2025-02-05,en,False,photo,,128,26,13,3877,31,14,digitalart,control,False,181,0.046685581635285016,0,8.263074835802596,4.859812404361672,3.295836866004329,5.204006687076795,0.046685581635285016,3.5263605246161616,5.605802066295998,0,0,0.48920439776319824
control_000664,user_2990,user_14760,1048,1030,2022-01-01,Synthetic control post #664,2025-02-08,en,True,photo,,153,23,9,4156,28,18,digitalart,control,False,203,0.048845043310875844,0,8.332548939252638,5.0369526024136295,3.1780538303479458,5.318119993844216,0.048845043310875844,6.955592608396297,6.93828448401696,1,0,0.5007051906239779
control_000553,user_4879,user_90114,800,726,2022-01-01,Synthetic control post #553,2025-04-21,en,True,photo,,223,79,70,8641,123,34,"photography,digitalart",control,False,406,0.04698530262701076,0,9.064389316491878,5.4116460518550396,4.382026634673881,6.008813185442595,0.04698530262701076,6.68586094706836,6.588926477533519,1,0,0.4935728925997691
control_000578,user_3544,user_41334,676,962,2022-01-01,Synthetic control post #578,2025-02-01,en,True,photo,,361,48,38,6669,36,18,"portrait,photography",control,False,465,0.06972559604138552,0,8.80537513890967,5.8916442118257715,3.8918202981106265,6.144185634125646,0.06972559604138552,6.517671272912275,6.870053411798126,1,0,0.50237134899992
control_000264,user_6097,user_94136,10,364,2022-01-01,Synthetic control post #264,2025-03-07,en,True,photo,,337,68,80,10569,50,39,artistsontwitter,control,False,524,0.04957895732803482,0,9.265775078864284,5.823045895483019,4.23410650459726,6.263398262591624,0.04957895732803482,2.3978952727983707,5.8998973535824915,1,0,0.5093302552880292
control_000634,user_6714,user_44906,591,690,2022-01-01,Synthetic control post #634,2025-04-14,en,True,photo,,215,31,17,3392,32,10,photography,control,False,273,0.08048349056603774,0,8.129469764784231,5.375278407684165,3.4657359027997265,5.6131281063880705,0.08048349056603774,6.3835066348840055,6.53813982376767,1,0,0.49462548698251313
control_000183,user_4827,user_55197,349,836,2022-01-01,Synthetic control post #183,2025-04-15,en,True,photo,,215,18,11,2979,42,5,"portrait,artistsontwitter,digitalart",control,False,249,0.08358509566968782,0,7.9996785794994505,5.375278407684165,2.9444389791664403,5.521460917862246,0.08358509566968782,5.857933154483459,6.729824070489475,1,0,0.5038875388546351
